SetID,Nom du Set,Image_URL,Nb Pièces,Thème,Lien_Source
5983,Country Pony Stable,https://playmodb.org/setthumbs/5/5983_thumb.jpg,36,Riding Stables,https://playmodb.org/cgi-bin/showinv.pl?setnum=5983
5984,Dragon Knight Action Set,https://playmodb.org/setthumbs/5/5984_thumb.jpg,54,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=5984
5986,City Action Fire Station Fire Engine w Lights & Sound,https://playmodb.org/setthumbs/5/5986_thumb.jpg,73,Rescue,https://playmodb.org/cgi-bin/showinv.pl?setnum=5986
5987,Santa's Workshop Carrying Case,https://playmodb.org/setthumbs/5/5987_thumb.jpg,33,Christmas,https://playmodb.org/cgi-bin/showinv.pl?setnum=5987
5989,School and Schoolbus,https://playmodb.org/setthumbs/5/5989_thumb.jpg,62,City Life,https://playmodb.org/cgi-bin/showinv.pl?setnum=5989
5990,Port Guard,https://playmodb.org/setthumbs/5/5990_thumb.jpg,70,Police,https://playmodb.org/cgi-bin/showinv.pl?setnum=5990
5991,Porsche 911 Targa 4S,https://playmodb.org/setthumbs/5/5991_thumb.jpg,39,Promotional,https://playmodb.org/cgi-bin/showinv.pl?setnum=5991
5992,Holiday Island,https://playmodb.org/setthumbs/5/5992_thumb.jpg,40,Leisure,https://playmodb.org/cgi-bin/showinv.pl?setnum=5992
5993,Carrying Case Multisport Boy,https://playmodb.org/setthumbs/5/5993_thumb.jpg,24,Sports,https://playmodb.org/cgi-bin/showinv.pl?setnum=5993
5994,Carrying Case Soccer,https://playmodb.org/setthumbs/5/5994_thumb.jpg,9,Sports,https://playmodb.org/cgi-bin/showinv.pl?setnum=5994
5995,Carrying Case Fairy,https://playmodb.org/setthumbs/5/5995_thumb.jpg,27,Fairy World,https://playmodb.org/cgi-bin/showinv.pl?setnum=5995
5996,Dragon Knights Fortress,https://playmodb.org/setthumbs/5/5996_thumb.jpg,85,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=5996
5997,Fairytale Princess Castle  (also see 5063 for equivalent),https://playmodb.org/setthumbs/5/5997_thumb.jpg,141,Fairy Tales,https://playmodb.org/cgi-bin/showinv.pl?setnum=5997
59975,Navigation bar,,0,,https://playmodb.org/cgi-bin/showinv.pl?setnum=59975
59976,Navigation bar,,0,,https://playmodb.org/cgi-bin/showinv.pl?setnum=59976
59977,Navigation bar,,0,,https://playmodb.org/cgi-bin/showinv.pl?setnum=59977
5998,Playmobil Inn,https://playmodb.org/setthumbs/5/5998_thumb.jpg,115,Leisure,https://playmodb.org/cgi-bin/showinv.pl?setnum=5998
59991,Navigation bar,,0,,https://playmodb.org/cgi-bin/showinv.pl?setnum=59991
5L01,Navigation bar,,0,,https://playmodb.org/cgi-bin/showinv.pl?setnum=5L01
5L02,Navigation bar,,0,,https://playmodb.org/cgi-bin/showinv.pl?setnum=5L02
6000,Royal Lion Knight`s Castle,https://playmodb.org/setthumbs/6/6000_thumb.jpg,136,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=6000
6001,Hawk Knights` Castle,https://playmodb.org/setthumbs/6/6001_thumb.jpg,94,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=6001
6002,Wolf Knights` Castle,https://playmodb.org/setthumbs/6/6002_thumb.jpg,70,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=6002
6003,Great Dragon,https://playmodb.org/setthumbs/6/6003_thumb.jpg,16,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=6003
6004,Giant Troll with Dwarf Fighters,https://playmodb.org/setthumbs/6/6004_thumb.jpg,17,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=6004
6005,Hawk Knight`s with Camouflage Wagon,https://playmodb.org/setthumbs/6/6005_thumb.jpg,35,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=6005
6006,Royal Lion Knights,https://playmodb.org/setthumbs/6/6006_thumb.jpg,21,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=6006
6020,Country House,https://playmodb.org/setthumbs/6/6020_thumb.jpg,40,Modern House,https://playmodb.org/cgi-bin/showinv.pl?setnum=6020
6033,Navigation bar,,0,,https://playmodb.org/cgi-bin/showinv.pl?setnum=6033
6038,Hawk Knights` Battle Cannon,https://playmodb.org/setthumbs/6/6038_thumb.jpg,33,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=6038
6039,Royal Lion Knights` Catapult,https://playmodb.org/setthumbs/6/6039_thumb.jpg,34,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=6039
6041,Wolf Knights with Catapult,https://playmodb.org/setthumbs/6/6041_thumb.jpg,49,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=6041
6042,Castle Ghost with Rainbow LED,https://playmodb.org/setthumbs/6/6042_thumb.jpg,6,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=6042
6043,Police Van with Lights and Sound,https://playmodb.org/setthumbs/6/6043_thumb.jpg,32,Police,https://playmodb.org/cgi-bin/showinv.pl?setnum=6043
6055,Fairies with Toadstool House,https://playmodb.org/setthumbs/6/6055_thumb.jpg,61,Fairy World,https://playmodb.org/cgi-bin/showinv.pl?setnum=6055
6069,Surfer with Convertible,https://playmodb.org/setthumbs/6/6069_thumb.jpg,14,Leisure,https://playmodb.org/cgi-bin/showinv.pl?setnum=6069
6081,Summer Jet,https://playmodb.org/setthumbs/6/6081_thumb.jpg,22,Leisure,https://playmodb.org/cgi-bin/showinv.pl?setnum=6081
6099,Martin Luther,https://playmodb.org/setthumbs/6/6099_thumb.jpg,2,Promotional,https://playmodb.org/cgi-bin/showinv.pl?setnum=6099
6100,Elisabeth,https://playmodb.org/setthumbs/6/6100_thumb.jpg,4,Fairy Tales,https://playmodb.org/cgi-bin/showinv.pl?setnum=6100
6101,Magdeburger Rider,https://playmodb.org/setthumbs/6/6101_thumb.jpg,10,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=6101
6105,"Zirndorf Jubiläums-Stadtpolizist ""Bolli""",https://playmodb.org/setthumbs/6/6105_thumb.jpg,2,Promotional,https://playmodb.org/cgi-bin/showinv.pl?setnum=6105
6107,Nürnberg Tourism Special - Dürer,https://playmodb.org/setthumbs/6/6107_thumb.jpg,7,Promotional,https://playmodb.org/cgi-bin/showinv.pl?setnum=6107
6109,Glass Sorting Truck,https://playmodb.org/setthumbs/6/6109_thumb.jpg,33,City Service,https://playmodb.org/cgi-bin/showinv.pl?setnum=6109
6110,Recycling Truck,https://playmodb.org/setthumbs/6/6110_thumb.jpg,29,City Service,https://playmodb.org/cgi-bin/showinv.pl?setnum=6110
6111,Landscaper with Lawn Mower,https://playmodb.org/setthumbs/6/6111_thumb.jpg,37,City Service,https://playmodb.org/cgi-bin/showinv.pl?setnum=6111
6112,Street Cleaner,https://playmodb.org/setthumbs/6/6112_thumb.jpg,18,City Service,https://playmodb.org/cgi-bin/showinv.pl?setnum=6112
6113,Sanitation Team,https://playmodb.org/setthumbs/6/6113_thumb.jpg,17,City Service,https://playmodb.org/cgi-bin/showinv.pl?setnum=6113
6120,Large Farm,https://playmodb.org/setthumbs/6/6120_thumb.jpg,140,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6120
6121,Farmer's Market,https://playmodb.org/setthumbs/6/6121_thumb.jpg,31,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6121
6130,Large Tractor with Trailer,https://playmodb.org/setthumbs/6/6130_thumb.jpg,23,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6130
6131,Harvesting Tractor  (also see 70495 for equivalent),https://playmodb.org/setthumbs/6/6131_thumb.jpg,20,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6131
6132,Hay Bale Conveyor,https://playmodb.org/setthumbs/6/6132_thumb.jpg,21,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6132
6133,Farm Animal Pen,https://playmodb.org/setthumbs/6/6133_thumb.jpg,19,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6133
6134,Golden Retrievers with Toy,https://playmodb.org/setthumbs/6/6134_thumb.jpg,14,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6134
6139,Woman with Cat Family,https://playmodb.org/setthumbs/6/6139_thumb.jpg,1,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6139
6140,Rabbit Pen with Hutch,https://playmodb.org/setthumbs/6/6140_thumb.jpg,23,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6140
6141,Ducks and Geese,https://playmodb.org/setthumbs/6/6141_thumb.jpg,14,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6141
6144,Construction Site SuperSet,https://playmodb.org/setthumbs/6/6144_thumb.jpg,30,Construction,https://playmodb.org/cgi-bin/showinv.pl?setnum=6144
6145,Dog Park SuperSet,https://playmodb.org/setthumbs/6/6145_thumb.jpg,48,Leisure,https://playmodb.org/cgi-bin/showinv.pl?setnum=6145
6146,Pirate Fort SuperSet,https://playmodb.org/setthumbs/6/6146_thumb.jpg,58,Pirates,https://playmodb.org/cgi-bin/showinv.pl?setnum=6146
6147,Horse Paddock SuperSet,https://playmodb.org/setthumbs/6/6147_thumb.jpg,58,Riding Stables,https://playmodb.org/cgi-bin/showinv.pl?setnum=6147
6148,Model with Catwalk,https://playmodb.org/setthumbs/6/6148_thumb.jpg,48,City Life,https://playmodb.org/cgi-bin/showinv.pl?setnum=6148
6149,Fashion Photoshoot,https://playmodb.org/setthumbs/6/6149_thumb.jpg,38,City Life,https://playmodb.org/cgi-bin/showinv.pl?setnum=6149
6150,Celebrity on the Red Carpet,https://playmodb.org/setthumbs/6/6150_thumb.jpg,26,City Life,https://playmodb.org/cgi-bin/showinv.pl?setnum=6150
6153,Beach Photoshoot,https://playmodb.org/setthumbs/6/6153_thumb.jpg,29,City Life,https://playmodb.org/cgi-bin/showinv.pl?setnum=6153
6155,Bridal Photoshoot,https://playmodb.org/setthumbs/6/6155_thumb.jpg,30,City Life,https://playmodb.org/cgi-bin/showinv.pl?setnum=6155
6156,My Secret Knights' Treasure Room Play Box,https://playmodb.org/setthumbs/6/6156_thumb.jpg,50,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=6156
6157,My Secret Motorcycle Workshop Play Box,https://playmodb.org/setthumbs/6/6157_thumb.jpg,46,City Life,https://playmodb.org/cgi-bin/showinv.pl?setnum=6157
6158,My Secret Forest Animals Play Box,https://playmodb.org/setthumbs/6/6158_thumb.jpg,45,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6158
6159,My Secret Beach Bungalow Play Box,https://playmodb.org/setthumbs/6/6159_thumb.jpg,47,Modern House,https://playmodb.org/cgi-bin/showinv.pl?setnum=6159
6160,King`s Treasure Guard,https://playmodb.org/setthumbs/6/6160_thumb.jpg,31,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=6160
6162,Green Interactive Cannon with Pirate Captain,https://playmodb.org/setthumbs/6/6162_thumb.jpg,22,Pirates,https://playmodb.org/cgi-bin/showinv.pl?setnum=6162
6163,Red Interactive Cannon with Buccaneer,https://playmodb.org/setthumbs/6/6163_thumb.jpg,24,Pirates,https://playmodb.org/cgi-bin/showinv.pl?setnum=6163
6164,Blue Interactive Cannon with Pirate,https://playmodb.org/setthumbs/6/6164_thumb.jpg,20,Pirates,https://playmodb.org/cgi-bin/showinv.pl?setnum=6164
6165,Black Interactive Cannon with Raider,https://playmodb.org/setthumbs/6/6165_thumb.jpg,19,Pirates,https://playmodb.org/cgi-bin/showinv.pl?setnum=6165
6166,Princess Rosalie with Horse,https://playmodb.org/setthumbs/6/6166_thumb.jpg,14,Fairy Tales,https://playmodb.org/cgi-bin/showinv.pl?setnum=6166
6167,Princess Viola with Horse,https://playmodb.org/setthumbs/6/6167_thumb.jpg,17,Fairy Tales,https://playmodb.org/cgi-bin/showinv.pl?setnum=6167
6168,Princess Sunny with Horse,https://playmodb.org/setthumbs/6/6168_thumb.jpg,15,Fairy Tales,https://playmodb.org/cgi-bin/showinv.pl?setnum=6168
6169,Princess Luna with Horse,https://playmodb.org/setthumbs/6/6169_thumb.jpg,15,Fairy Tales,https://playmodb.org/cgi-bin/showinv.pl?setnum=6169
6173,Easter Bunny School,https://playmodb.org/setthumbs/6/6173_thumb.jpg,43,Easter,https://playmodb.org/cgi-bin/showinv.pl?setnum=6173
6178,PCI Worker,https://playmodb.org/setthumbs/6/6178_thumb.jpg,0,Promotional,https://playmodb.org/cgi-bin/showinv.pl?setnum=6178
6179,Take Along Fairy Unicorn Garden,https://playmodb.org/setthumbs/6/6179_thumb.jpg,39,Fairy Tales,https://playmodb.org/cgi-bin/showinv.pl?setnum=6179
6182,Celestial Flying Disk with Alien,https://playmodb.org/setthumbs/6/6182_thumb.jpg,4,Action,https://playmodb.org/cgi-bin/showinv.pl?setnum=6182
6183,Cosmic Flying Disk with Astronaut,https://playmodb.org/setthumbs/6/6183_thumb.jpg,6,Action,https://playmodb.org/cgi-bin/showinv.pl?setnum=6183
6187,Rocket with Launch Booster,https://playmodb.org/setthumbs/6/6187_thumb.jpg,14,Action,https://playmodb.org/cgi-bin/showinv.pl?setnum=6187
6188,TUV Rhineland,https://playmodb.org/setthumbs/6/6188_thumb.jpg,2,Promotional,https://playmodb.org/cgi-bin/showinv.pl?setnum=6188
6191,Ice Hockey Referees,https://playmodb.org/setthumbs/6/6191_thumb.jpg,2,Sports,https://playmodb.org/cgi-bin/showinv.pl?setnum=6191
6192,Ice Hockey Shootout,https://playmodb.org/setthumbs/6/6192_thumb.jpg,12,Sports,https://playmodb.org/cgi-bin/showinv.pl?setnum=6192
6193,Ice Resurfacer,https://playmodb.org/setthumbs/6/6193_thumb.jpg,13,Sports,https://playmodb.org/cgi-bin/showinv.pl?setnum=6193
6195,Space Rocket with Launch Site,https://playmodb.org/setthumbs/6/6195_thumb.jpg,4,Space,https://playmodb.org/cgi-bin/showinv.pl?setnum=6195
6196,Space Shuttle,https://playmodb.org/setthumbs/6/6196_thumb.jpg,3,Space,https://playmodb.org/cgi-bin/showinv.pl?setnum=6196
6197,Satellite Meteoroid Laser,https://playmodb.org/setthumbs/6/6197_thumb.jpg,33,Space,https://playmodb.org/cgi-bin/showinv.pl?setnum=6197
6200,Orangutan with Baby,https://playmodb.org/setthumbs/6/6200_thumb.jpg,2,Add-Ons/Wild Animals,https://playmodb.org/cgi-bin/showinv.pl?setnum=6200
6201,Gorilla with Baby,https://playmodb.org/setthumbs/6/6201_thumb.jpg,2,Add-Ons/Wild Animals,https://playmodb.org/cgi-bin/showinv.pl?setnum=6201
6202,Octopus with Baby,https://playmodb.org/setthumbs/6/6202_thumb.jpg,8,Add-Ons/Wild Animals,https://playmodb.org/cgi-bin/showinv.pl?setnum=6202
6204,Shepherd with Flock of Sheep,https://playmodb.org/setthumbs/6/6204_thumb.jpg,6,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6204
6205,Duck Pond with Geese,https://playmodb.org/setthumbs/6/6205_thumb.jpg,14,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6205
6206,Goat Family,https://playmodb.org/setthumbs/6/6206_thumb.jpg,3,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6206
6207,Chicken House,https://playmodb.org/setthumbs/6/6207_thumb.jpg,12,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6207
6208,Barn Fencing,https://playmodb.org/setthumbs/6/6208_thumb.jpg,6,Add-Ons/Accessories,https://playmodb.org/cgi-bin/showinv.pl?setnum=6208
6209,Extension for Barn with Silo (5119),https://playmodb.org/setthumbs/6/6209_thumb.jpg,17,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6209
6210,Water Trailer,https://playmodb.org/setthumbs/6/6210_thumb.jpg,0,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6210
6211,Scarecrow,https://playmodb.org/setthumbs/6/6211_thumb.jpg,14,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6211
6212,Farm Tractor with Trailer,https://playmodb.org/setthumbs/6/6212_thumb.jpg,21,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6212
6213,Vehicle Shed,https://playmodb.org/setthumbs/6/6213_thumb.jpg,22,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6213
6214,Windmill,https://playmodb.org/setthumbs/6/6214_thumb.jpg,7,Western,https://playmodb.org/cgi-bin/showinv.pl?setnum=6214
6215,Large Water Tower,https://playmodb.org/setthumbs/6/6215_thumb.jpg,17,Western,https://playmodb.org/cgi-bin/showinv.pl?setnum=6215
6216,Treasure Chests with Jewels,https://playmodb.org/setthumbs/6/6216_thumb.jpg,0,Add-Ons/Accessories,https://playmodb.org/cgi-bin/showinv.pl?setnum=6216
6217,Falcon Knight Cannon,https://playmodb.org/setthumbs/6/6217_thumb.jpg,1,Knights,https://playmodb.org/cgi-bin/showinv.pl?setnum=6217
6218,Großes Bierfass,https://playmodb.org/setthumbs/6/6218_thumb.jpg,0,Add-Ons/Accessories,https://playmodb.org/cgi-bin/showinv.pl?setnum=6218
6219,Medieval Bakery  (also see 3441 for equivalent),https://playmodb.org/setthumbs/6/6219_thumb.jpg,49,Old Houses,https://playmodb.org/cgi-bin/showinv.pl?setnum=6219
6220,Store with Awning,https://playmodb.org/setthumbs/6/6220_thumb.jpg,36,City Life,https://playmodb.org/cgi-bin/showinv.pl?setnum=6220
6221,Pet Store Interior,https://playmodb.org/setthumbs/6/6221_thumb.jpg,68,Animal Clinic,https://playmodb.org/cgi-bin/showinv.pl?setnum=6221
6222,Bedroom Furniture Set,https://playmodb.org/setthumbs/6/6222_thumb.jpg,15,Victorian,https://playmodb.org/cgi-bin/showinv.pl?setnum=6222
6223,Playground Equipment,https://playmodb.org/setthumbs/6/6223_thumb.jpg,9,Leisure,https://playmodb.org/cgi-bin/showinv.pl?setnum=6223
6224,Beach Family,https://playmodb.org/setthumbs/6/6224_thumb.jpg,0,Leisure,https://playmodb.org/cgi-bin/showinv.pl?setnum=6224
6225,Motorcycle Workshop Interior,https://playmodb.org/setthumbs/6/6225_thumb.jpg,29,City Life,https://playmodb.org/cgi-bin/showinv.pl?setnum=6225
6226,Baby Starter Pack,https://playmodb.org/setthumbs/6/6226_thumb.jpg,30,Modern House,https://playmodb.org/cgi-bin/showinv.pl?setnum=6226
6227,Roadwork LED Signal on Trailer,https://playmodb.org/setthumbs/6/6227_thumb.jpg,18,Construction,https://playmodb.org/cgi-bin/showinv.pl?setnum=6227
6228,British Redcoat General,https://playmodb.org/setthumbs/6/6228_thumb.jpg,2,Pirates,https://playmodb.org/cgi-bin/showinv.pl?setnum=6228
6229,3 British Redcoat Soldiers,https://playmodb.org/setthumbs/6/6229_thumb.jpg,4,Pirates,https://playmodb.org/cgi-bin/showinv.pl?setnum=6229
6236,Extension for Princess Fantasy Castle (5142),https://playmodb.org/setthumbs/6/6236_thumb.jpg,20,Fairy Tales,https://playmodb.org/cgi-bin/showinv.pl?setnum=6236
6237,Princess Carriage,https://playmodb.org/setthumbs/6/6237_thumb.jpg,23,Fairy Tales,https://playmodb.org/cgi-bin/showinv.pl?setnum=6237
6238,Royal Couple with Wedding Cake,https://playmodb.org/setthumbs/6/6238_thumb.jpg,17,Fairy Tales,https://playmodb.org/cgi-bin/showinv.pl?setnum=6238
6239,White Grand Piano,https://playmodb.org/setthumbs/6/6239_thumb.jpg,12,Wedding,https://playmodb.org/cgi-bin/showinv.pl?setnum=6239
6240,Classic Car,https://playmodb.org/setthumbs/6/6240_thumb.jpg,19,Victorian,https://playmodb.org/cgi-bin/showinv.pl?setnum=6240
6242,Stone Age Family,https://playmodb.org/setthumbs/6/6242_thumb.jpg,17,Prehistoric,https://playmodb.org/cgi-bin/showinv.pl?setnum=6242
6244,Lounge,https://playmodb.org/setthumbs/6/6244_thumb.jpg,12,Victorian,https://playmodb.org/cgi-bin/showinv.pl?setnum=6244
6245,Barbecue Accessories,https://playmodb.org/setthumbs/6/6245_thumb.jpg,14,Leisure,https://playmodb.org/cgi-bin/showinv.pl?setnum=6245
6246,Sand Pit,https://playmodb.org/setthumbs/6/6246_thumb.jpg,0,Leisure,https://playmodb.org/cgi-bin/showinv.pl?setnum=6246
6247,Play House and Crocodile Seesaw,https://playmodb.org/setthumbs/6/6247_thumb.jpg,8,Leisure,https://playmodb.org/cgi-bin/showinv.pl?setnum=6247
6248,Ranger's Lookout Post,https://playmodb.org/setthumbs/6/6248_thumb.jpg,16,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6248
6249,Tracked Vehicle,https://playmodb.org/setthumbs/6/6249_thumb.jpg,30,Winter Fun,https://playmodb.org/cgi-bin/showinv.pl?setnum=6249
6250,Children's Bedroom Furniture,https://playmodb.org/setthumbs/6/6250_thumb.jpg,22,Victorian,https://playmodb.org/cgi-bin/showinv.pl?setnum=6250
6251,T-Rex,https://playmodb.org/setthumbs/6/6251_thumb.jpg,1,Adventure,https://playmodb.org/cgi-bin/showinv.pl?setnum=6251
6254,Stable Extension for Large Horse Farm with Paddock (5221),https://playmodb.org/setthumbs/6/6254_thumb.jpg,36,Riding Stables,https://playmodb.org/cgi-bin/showinv.pl?setnum=6254
6255,Fence Extension for Large Horse Farm with Paddock (5221),https://playmodb.org/setthumbs/6/6255_thumb.jpg,12,Riding Stables,https://playmodb.org/cgi-bin/showinv.pl?setnum=6255
6256,3 Ponies with Feeding Bucket,https://playmodb.org/setthumbs/6/6256_thumb.jpg,11,Add-Ons/Domestic Animals,https://playmodb.org/cgi-bin/showinv.pl?setnum=6256
6257,3 Horses II,https://playmodb.org/setthumbs/6/6257_thumb.jpg,13,Add-Ons/Domestic Animals,https://playmodb.org/cgi-bin/showinv.pl?setnum=6257
6258,Horse Stable,https://playmodb.org/setthumbs/6/6258_thumb.jpg,10,Riding Stables,https://playmodb.org/cgi-bin/showinv.pl?setnum=6258
6259,2 Emperor Penguins with Babies,https://playmodb.org/setthumbs/6/6259_thumb.jpg,0,Zoo,https://playmodb.org/cgi-bin/showinv.pl?setnum=6259
6260,2 Ostriches,https://playmodb.org/setthumbs/6/6260_thumb.jpg,0,Add-Ons/Wild Animals,https://playmodb.org/cgi-bin/showinv.pl?setnum=6260
6261,Riesenschlange/Riesenechse,https://playmodb.org/setthumbs/6/6261_thumb.jpg,1,Add-Ons/Wild Animals,https://playmodb.org/cgi-bin/showinv.pl?setnum=6261
6262,Barn Silo,https://playmodb.org/setthumbs/6/6262_thumb.jpg,16,Farm,https://playmodb.org/cgi-bin/showinv.pl?setnum=6262
6263,3 Foals with Feed,https://playmodb.org/setthumbs/6/6263_thumb.jpg,0,Add-Ons/Domestic Animals,https://playmodb.org/cgi-bin/showinv.pl?setnum=6263
6265,Pegasus,https://playmodb.org/setthumbs/6/6265_thumb.jpg,0,Add-Ons/Wild Animals,https://playmodb.org/cgi-bin/showinv.pl?setnum=6265
6266,Unicorn with Foal,https://playmodb.org/setthumbs/6/6266_thumb.jpg,0,Add-Ons/Wild Animals,https://playmodb.org/cgi-bin/showinv.pl?setnum=6266
6267,Spinosaurus with Baby,https://playmodb.org/setthumbs/6/6267_thumb.jpg,0,Add-Ons/Wild Animals,https://playmodb.org/cgi-bin/showinv.pl?setnum=6267
6268,Explorer`s Campsite,https://playmodb.org/setthumbs/6/6268_thumb.jpg,40,Adventure,https://playmodb.org/cgi-bin/showinv.pl?setnum=6268
6269,Amphibious Truck,https://playmodb.org/setthumbs/6/6269_thumb.jpg,27,Adventure,https://playmodb.org/cgi-bin/showinv.pl?setnum=6269
6270,Extension for Western Fort (5245),https://playmodb.org/setthumbs/6/6270_thumb.jpg,9,Western,https://playmodb.org/cgi-bin/showinv.pl?setnum=6270
6271,Native American Chief,https://playmodb.org/setthumbs/6/6271_thumb.jpg,1,Indians,https://playmodb.org/cgi-bin/showinv.pl?setnum=6271
6272,3 Native American Warriors,https://playmodb.org/setthumbs/6/6272_thumb.jpg,3,Indians,https://playmodb.org/cgi-bin/showinv.pl?setnum=6272
6273,Union General,https://playmodb.org/setthumbs/6/6273_thumb.jpg,1,Western,https://playmodb.org/cgi-bin/showinv.pl?setnum=6273
6274,3 Union Soldiers II,https://playmodb.org/setthumbs/6/6274_thumb.jpg,3,Western,https://playmodb.org/cgi-bin/showinv.pl?setnum=6274
6275,Confederate General,https://playmodb.org/setthumbs/6/6275_thumb.jpg,1,Western,https://playmodb.org/cgi-bin/showinv.pl?setnum=6275
6276,3 Confederate Soldiers,https://playmodb.org/setthumbs/6/6276_thumb.jpg,3,Western,https://playmodb.org/cgi-bin/showinv.pl?setnum=6276
6277,Western Sheriff,https://playmodb.org/setthumbs/6/6277_thumb.jpg,1,Western,https://playmodb.org/cgi-bin/showinv.pl?setnum=6277
6278,2 Cowboys and Cowgirl,https://playmodb.org/setthumbs/6/6278_thumb.jpg,3,Western,https://playmodb.org/cgi-bin/showinv.pl?setnum=6278
6279,Western Schoolhouse  (also see 3767 for equivalent),https://playmodb.org/setthumbs/6/6279_thumb.jpg,26,Western,https://playmodb.org/cgi-bin/showinv.pl?setnum=6279
6280,Western Saloon,https://playmodb.org/setthumbs/6/6280_thumb.jpg,36,Western,https://playmodb.org/cgi-bin/showinv.pl?setnum=6280
6281,Diebstahl im Museum,https://playmodb.org/setthumbs/6/6281_thumb.jpg,20,Police,https://playmodb.org/cgi-bin/showinv.pl?setnum=6281
6282,Polizei-Schnellboat,https://playmodb.org/setthumbs/6/6282_thumb.jpg,44,Police,https://playmodb.org/cgi-bin/showinv.pl?setnum=6282
6283,"Polizei-Einsatzwagen, grün",https://playmodb.org/setthumbs/6/6283_thumb.jpg,15,Police,https://playmodb.org/cgi-bin/showinv.pl?setnum=6283
6284,"Polizeichef, blau",https://playmodb.org/setthumbs/6/6284_thumb.jpg,1,Police,https://playmodb.org/cgi-bin/showinv.pl?setnum=6284
6285,"3 Polizisten, blau",https://playmodb.org/setthumbs/6/6285_thumb.jpg,3,Police,https://playmodb.org/cgi-bin/showinv.pl?setnum=6285
6286,"Polizeichef, grün",https://playmodb.org/setthumbs/6/6286_thumb.jpg,1,Police,https://playmodb.org/cgi-bin/showinv.pl?setnum=6286
6287,"3 Polizisten, grün",https://playmodb.org/setthumbs/6/6287_thumb.jpg,3,Police,https://playmodb.org/cgi-bin/showinv.pl?setnum=6287
6288,Fire Fighter with Equipment,https://playmodb.org/setthumbs/6/6288_thumb.jpg,38,Rescue,https://playmodb.org/cgi-bin/showinv.pl?setnum=6288
6289,PiratenkapitÃ¤n mit Papagei,https://playmodb.org/setthumbs/6/6289_thumb.jpg,1,Pirates,https://playmodb.org/cgi-bin/showinv.pl?setnum=6289
6290,2 Piraten mit Piratin,https://playmodb.org/setthumbs/6/6290_thumb.jpg,3,Pirates,https://playmodb.org/cgi-bin/showinv.pl?setnum=6290
6291,Pizzeria,https://playmodb.org/setthumbs/6/6291_thumb.jpg,38,City Life,https://playmodb.org/cgi-bin/showinv.pl?setnum=6291
6292,Pizza Delivery Car,https://playmodb.org/setthumbs/6/6292_thumb.jpg,15,City Life,https://playmodb.org/cgi-bin/showinv.pl?setnum=6292
6293,Post Office,https://playmodb.org/setthumbs/6/6293_thumb.jpg,52,City Life,https://playmodb.org/cgi-bin/showinv.pl?setnum=6293
6294,Stadthaus zum Einrichten,https://playmodb.org/setthumbs/6/6294_thumb.jpg,82,Modern House,https://playmodb.org/cgi-bin/showinv.pl?setnum=6294
6295,Children`s Medical Area,https://playmodb.org/setthumbs/6/6295_thumb.jpg,38,Rescue,https://playmodb.org/cgi-bin/showinv.pl?setnum=6295
6296,Etagenergänzung Großes Ferienhotel,https://playmodb.org/setthumbs/6/6296_thumb.jpg,29,Leisure,https://playmodb.org/cgi-bin/showinv.pl?setnum=6296
