SetID_Clean,SetID_Klicky,Nom du Set,Annee_Debut,Annee_Fin,Image_URL,Lien_Fiche,Version
5327,5327,Living Room (2004 > 2010),2004,2010,https://www.klickypedia.com/wp-content/uploads/setsimages/5327-100x65.jpg,https://www.klickypedia.com/sets/5327-living-room/,Version Unique
5328,5328,Kids' Room (2004 > 2010),2004,2010,https://www.klickypedia.com/wp-content/uploads/setsimages/5328-100x65.jpg,https://www.klickypedia.com/sets/5328-kids-room/,Version Unique
5329,5329,Grand Kitchen (2010 > 2015),2010,2015,https://www.klickypedia.com/wp-content/uploads/setsimages/5329-100x65.jpg,https://www.klickypedia.com/sets/5329-grand-kitchen/,Version Unique
5330,5330,Grand Bathroom (2010 > 2015),2010,2015,https://www.klickypedia.com/wp-content/uploads/setsimages/5330-100x65.jpg,https://www.klickypedia.com/sets/5330-grand-bathroom/,Version Unique
5331,5331,Parents Bedroom (2010 > 2015),2010,2015,https://www.klickypedia.com/wp-content/uploads/setsimages/5331-100x65.jpg,https://www.klickypedia.com/sets/5331-parents-bedroom/,Version Unique
5332,5332,Comfortable Living Room (2010 > 2015),2010,2015,https://www.klickypedia.com/wp-content/uploads/setsimages/5332-100x65.jpg,https://www.klickypedia.com/sets/5332-comfortable-living-room/,Version Unique
5333,5333,Boy and Girl's Bedroom (2010 > 2015),2010,2015,https://www.klickypedia.com/wp-content/uploads/setsimages/5333-100x65.jpg,https://www.klickypedia.com/sets/5333-boy-and-girl-room/,Version Unique
5334,5334,Baby Room with Mobile (2010 > 2015),2010,2015,https://www.klickypedia.com/wp-content/uploads/setsimages/5334-100x65.jpg,https://www.klickypedia.com/sets/5334-baby-room-with-mobile/,Version Unique
5335,5335,Grand Dining Room (2010 > 2014),2010,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5335-100x65.jpg,https://www.klickypedia.com/sets/5335-grand-dining-room/,Version Unique
5336,5336,Fitted kitchen with seating (2015 > n/a),2015,,https://www.klickypedia.com/wp-content/uploads/setsimages/5336-100x65.jpg,https://www.klickypedia.com/sets/5336-einbaukuche-mit-sitzecke/,Version Unique
5337,5337,Crash tender  with light and sound (2016 > 2020),2016,2020,https://www.klickypedia.com/wp-content/uploads/2016/01/5337_product_detail-100x65.png,https://www.klickypedia.com/sets/5337-arff-vehicle-with-light-and-sound/,Version Unique
5338,5338,City-airport with tower (2016 > 2018),2016,2018,https://www.klickypedia.com/wp-content/uploads/2016/01/5338_product_detail-100x65.png,https://www.klickypedia.com/sets/5338-city-airport-tower/,Version Unique
5339,5339v1,Wedding Reception (1994 > 1995),1994,1995,https://www.klickypedia.com/wp-content/uploads/2018/01/5339v1-RP-CP-100x65.jpg,https://www.klickypedia.com/sets/5339-wedding-reception/,V1
5339,5339v2,Wedding reception (1995 > 1997),1995,1997,https://www.klickypedia.com/wp-content/uploads/2018/01/5339v2-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/5339v2-wedding-reception/,V2
5340,5340,Man In Tux With Flowers & Lamppost (1990 > 1993),1990,1993,https://www.klickypedia.com/wp-content/uploads/2018/12/5340-RP-CP131-100x65.png,https://www.klickypedia.com/sets/5340-man-in-tux-with-flowers-lamppost/,Version Unique
5341,5341,Produce Stand (1996 > 2000),1996,2000,https://www.klickypedia.com/wp-content/uploads/2018/01/5341-RP-CP-100x65.jpg,https://www.klickypedia.com/sets/5341-produce-stand/,Version Unique
5342,5342,Fish Stand (1996 > 1999),1996,1999,https://www.klickypedia.com/wp-content/uploads/setsimages/5342-100x65.jpg,https://www.klickypedia.com/sets/5342-fish-stand/,Version Unique
5343,5343,Flower Stand (1996 > 1999),1996,1999,https://www.klickypedia.com/wp-content/uploads/setsimages/5343-100x65.jpg,https://www.klickypedia.com/sets/5343-flower-stand/,Version Unique
5344,5344,Poulterer (1996 > 1999),1996,1999,https://www.klickypedia.com/wp-content/uploads/setsimages/5344-100x65.jpg,https://www.klickypedia.com/sets/5344-pet-shop/,Version Unique
5345,5345,Hat Stand (1997 > 1999),1997,1999,https://www.klickypedia.com/wp-content/uploads/setsimages/5345-100x65.jpg,https://www.klickypedia.com/sets/5345-hat-stand/,Version Unique
5346,5346,Jewelers Stand (1997 > 1999),1997,1999,https://www.klickypedia.com/wp-content/uploads/setsimages/5346-100x65.jpg,https://www.klickypedia.com/sets/5346-jewelers-stand/,Version Unique
5348,5348,Take-along Stable (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/setsimages/5348-100x65.jpg,https://www.klickypedia.com/sets/5348-mein-pferdestall-zum-mitnehmen/,Version Unique
5350,5350,Victorian Kiosk (1990 > 1992),1990,1992,https://www.klickypedia.com/wp-content/uploads/2017/12/5350v1-RP-CP-100x65.jpg,https://www.klickypedia.com/sets/5350-kiosk/,V1
5350,5350-esp,Victorian Kiosk (1990 > n/a),1990,,https://www.klickypedia.com/wp-content/uploads/2017/12/esp-5350-RPS-hors-CP-100x65.jpg,https://www.klickypedia.com/sets/5350-esp-victorian-kiosk/,V2
5351,5351,Spring Fairy with Pegasus 'Cherry Blossom' (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2023/09/j-100x65.png,https://www.klickypedia.com/sets/5351-fruhlingsfee-mit-pegasusbaby-kirschblute/,Version Unique
5352,5352,Summer Fairy with Pegasus 'Summer Wind' (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/setsimages/5352-100x65.jpg,https://www.klickypedia.com/sets/5352-sonnenfee-mit-pegasusbaby-sommerwind/,Version Unique
5353,5353,Autumn Fairy with Pegasus 'Gold Dust' (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/setsimages/5353-100x65.jpg,https://www.klickypedia.com/sets/5353-waldfee-mit-pegasusbaby-goldstaub/,Version Unique
5354,5354,Winter Fairy with Pegasus 'Snowflake' (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2023/09/f-100x65.png,https://www.klickypedia.com/sets/5354-winterkonigin-mit-pegasusbaby-schneeflocke/,Version Unique
5355,5355,Eagle Tournament Knight (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2017/05/5355-100x65.jpg,https://www.klickypedia.com/sets/5355-turnierkampfer-adler-orden/,Version Unique
5356,5356,Lion Tournament Knight (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2017/05/5356-100x65.jpg,https://www.klickypedia.com/sets/5356-turnierkampfer-lowen-orden/,Version Unique
5357,5357,Wild Horse Tournament Knight (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2017/05/5357-100x65.jpg,https://www.klickypedia.com/sets/5357-turnierkampfer-wildpferde-clan/,Version Unique
5358,5358,Dragon Tournament Knight (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2017/05/5358-100x65.jpg,https://www.klickypedia.com/sets/5358-turnierkampfer-drachen-clan/,Version Unique
5360,5360,Park Fencing (1990 > 1993),1990,1993,https://www.klickypedia.com/wp-content/uploads/2018/12/5360-RP-CP131-100x65.jpg,https://www.klickypedia.com/sets/5360-dollhouse-fencing/,Version Unique
5361,5361,Feuerwehrstation mit Alarm (2014 > 2018),2014,2018,https://www.klickypedia.com/wp-content/uploads/setsimages/5361-100x65.jpg,https://www.klickypedia.com/sets/5361-feuerwehrstation-mit-alarm/,Version Unique
5362,5362,Fire Department Ladder Truck with Light and Sound (2014 > 2018),2014,2018,https://www.klickypedia.com/wp-content/uploads/setsimages/5362-100x65.jpg,https://www.klickypedia.com/sets/5362-fire-department-ladder-truck-with-light-and-sound/,Version Unique
5368,5368,Mother and Child with Changing Table (2015 > 2017),2015,2017,https://www.klickypedia.com/wp-content/uploads/setsimages/5368-100x65.jpg,https://www.klickypedia.com/sets/5368-mutter-mit-baby-wickeltisch/,Version Unique
5369,5369,Police with dog (2015 > 2017),2015,2017,https://www.klickypedia.com/wp-content/uploads/setsimages/5369-100x65.jpg,https://www.klickypedia.com/sets/5369-police-with-dog/,Version Unique
5370,5370,Fairy with Deer (2015 > 2017),2015,2017,https://www.klickypedia.com/wp-content/uploads/setsimages/5370-100x65.jpg,https://www.klickypedia.com/sets/5370-fee-mit-zauber-reh/,Version Unique
5371,5371,Viking with treasure (2015 > 2017),2015,2017,https://www.klickypedia.com/wp-content/uploads/setsimages/5371-100x65.jpg,https://www.klickypedia.com/sets/5371-viking-with-treasure/,Version Unique
5372,5372,Surfer with Dolphin (2015 > 2017),2015,2017,https://www.klickypedia.com/wp-content/uploads/setsimages/5372-100x65.jpg,https://www.klickypedia.com/sets/5372-surfer-with-delfin/,Version Unique
5373,5373,Cowboy with foal (2015 > 2017),2015,2017,https://www.klickypedia.com/wp-content/uploads/setsimages/5373-100x65.jpg,https://www.klickypedia.com/sets/5373-cowboy-mit-fohlen/,Version Unique
5374,5374,Ice Sculptress (2016 > 2018),2016,2018,https://www.klickypedia.com/wp-content/uploads/2019/01/5374_product_detail-100x65.jpg,https://www.klickypedia.com/sets/5374-ice-sculptress/,Version Unique
5375,5375,Garden Princess (2015 > n/a),2015,,https://www.klickypedia.com/wp-content/uploads/2019/01/5375_product_detail-100x65.jpg,https://www.klickypedia.com/sets/5375-green-lady-with-lantern/,Version Unique
5376,5376,Young Explorer with Otters (2016 > 2018),2016,2018,https://www.klickypedia.com/wp-content/uploads/2015/08/5376-100x65.jpg,https://www.klickypedia.com/sets/5376-girl-with-otters/,Version Unique
5377,5377,DJ (2016 > 2018),2016,2018,https://www.klickypedia.com/wp-content/uploads/2015/08/5377-100x65.jpg,https://www.klickypedia.com/sets/5377-dj/,Version Unique
5378,5378,Pirate with Cannon (2016 > n/a),2016,,https://www.klickypedia.com/wp-content/uploads/2015/08/5378-100x65.jpg,https://www.klickypedia.com/sets/5378-pirate-with-cannon/,Version Unique
5379,5379,Cleaner (2016 > 2018),2016,2018,https://www.klickypedia.com/wp-content/uploads/2015/08/5379-100x65.jpg,https://www.klickypedia.com/sets/5379-cleaner/,Version Unique
5380,5380,Lady with Dogs (2016 > n/a),2016,,https://www.klickypedia.com/wp-content/uploads/2016/01/5380_product_detail-100x65.png,https://www.klickypedia.com/sets/5380-lady-with-dogs/,Version Unique
5381,5381,Tooth Fairy (2016 > n/a),2016,,https://www.klickypedia.com/wp-content/uploads/2016/01/5381_product_detail-100x65.png,https://www.klickypedia.com/sets/5381-tooth-fairy/,Version Unique
5382,5382,Boy with go-kart (2016 > n/a),2016,,https://www.klickypedia.com/wp-content/uploads/2016/01/5382_product_detail-100x65.png,https://www.klickypedia.com/sets/5382-boy-with-go-kart/,Version Unique
5383,5383,Hockey player (2016 > 2018),2016,2018,https://www.klickypedia.com/wp-content/uploads/2016/01/5383_product_detail-100x65.png,https://www.klickypedia.com/sets/5383-hockey-player/,Version Unique
5384,5384,Gem Hunter (2016 > 2018),2016,2018,https://www.klickypedia.com/wp-content/uploads/2016/01/5384_product_detail-100x65.png,https://www.klickypedia.com/sets/5384-crystal-digger/,Version Unique
5385,5385,Wolf Warrior (2016 > 2018),2016,2018,https://www.klickypedia.com/wp-content/uploads/2016/01/5385_product_detail-100x65.png,https://www.klickypedia.com/sets/5385-wolf-warrior/,Version Unique
5386,5386,Pyramid (2016 > n/a),2016,,https://www.klickypedia.com/wp-content/uploads/2016/01/5386_product_detail-100x65.png,https://www.klickypedia.com/sets/5386-pyramid/,Version Unique
5387,5387,Camp of grave robber (2016 > n/a),2016,,https://www.klickypedia.com/wp-content/uploads/2016/01/5387_product_detail-100x65.png,https://www.klickypedia.com/sets/5387-camp-of-grave-robber/,Version Unique
5388,5388,Egyptian Troop with Ballista (2016 > n/a),2016,,https://www.klickypedia.com/wp-content/uploads/2016/01/5388_product_detail-100x65.png,https://www.klickypedia.com/sets/5388-egyptians-with-crossbow-fire/,Version Unique
5389,5389,Egyptian warrior with camel (2016 > n/a),2016,,https://www.klickypedia.com/wp-content/uploads/2019/04/5389_1-100x65.jpg,https://www.klickypedia.com/sets/5389-egyptian-warrior-with-camel/,Version Unique
5390,5390,Roman Warriors' Ship (2016 > n/a),2016,,https://www.klickypedia.com/wp-content/uploads/2016/01/5390_product_detail-100x65.png,https://www.klickypedia.com/sets/5390-roman-galley/,Version Unique
5391,5391,Roman biga (2016 > n/a),2016,,https://www.klickypedia.com/wp-content/uploads/2016/01/5391_product_detail-100x65.png,https://www.klickypedia.com/sets/5391-roman-chariot/,V1
5391,5391v3-ger,roman biga (2023 > n/a),2023,,https://www.klickypedia.com/wp-content/uploads/2023/09/jbjbjmhnj-100x65.png,https://www.klickypedia.com/sets/5391v2-ger-roman-biga/,V2
5392,5392,Legionnaire with Ballista (2016 > n/a),2016,,https://www.klickypedia.com/wp-content/uploads/2016/01/5392_product_detail-100x65.png,https://www.klickypedia.com/sets/5392-legionary-with-crossbow/,Version Unique
5393,5393,Legionaries in Turtle Formation (2016 > 2018),2016,2018,https://www.klickypedia.com/wp-content/uploads/2016/01/5393_product_detail-100x65.png,https://www.klickypedia.com/sets/5393-legionaries-in-turtle-position/,Version Unique
5394,5394,Caesar and Cleopatra (2016 > n/a),2016,,https://www.klickypedia.com/wp-content/uploads/2017/01/5394_product_detail-100x65.jpg,https://www.klickypedia.com/sets/5394-caesar-and-cleopatra/,Version Unique
5395,5395,Passenger Plane (2016 > 2018),2016,2018,https://www.klickypedia.com/wp-content/uploads/2016/01/5395_product_detail-100x65.png,https://www.klickypedia.com/sets/5395-passenger-aircraft/,Version Unique
5396,5396,Aircraft tractors with air traffic controllers (2016 > 2018),2016,2018,https://www.klickypedia.com/wp-content/uploads/2016/01/5396_product_detail-100x65.png,https://www.klickypedia.com/sets/5396-aircraft-tractors-with-air-traffic-controllers/,Version Unique
5397,5397,Firemen hydrant airport (2016 > 2018),2016,2018,https://www.klickypedia.com/wp-content/uploads/2016/01/5397_product_detail-100x65.png,https://www.klickypedia.com/sets/5397-firemen-hydrant-airport/,Version Unique
5398,5398,Firemen Kart (2016 > 2018),2016,2018,https://www.klickypedia.com/wp-content/uploads/2016/01/5398_product_detail-100x65.png,https://www.klickypedia.com/sets/5398-firemen-kart/,Version Unique
5399,5399,Family at the check-in machine (2016 > 2018),2016,2018,https://www.klickypedia.com/wp-content/uploads/2016/01/5399_product_detail-100x65.png,https://www.klickypedia.com/sets/5399-family-at-the-check-in-machine/,Version Unique
5400,5400v1,Flower Seller (1989 > 1992),1989,1992,https://www.klickypedia.com/wp-content/uploads/2018/12/5400v1-RP-CP126-1-100x65.png,https://www.klickypedia.com/sets/5400-flower-seller/,V1
5400,5400v2,Flower seller (1991 > 1993),1991,1993,https://www.klickypedia.com/wp-content/uploads/2018/12/5400v2-RPS-CP140-100x65.png,https://www.klickypedia.com/sets/5400v2-flower-seller/,V2
5400,5400-esp,Flower seller (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/12/esp-5400-RPS-hors-CP-100x65.jpg,https://www.klickypedia.com/sets/5400-esp-flower-seller/,V3
5401,5401v1,Photographer (1989 > 1992),1989,1992,https://www.klickypedia.com/wp-content/uploads/2017/12/5401v1-RP-CP-100x65.jpg,https://www.klickypedia.com/sets/5401-photographer/,V1
5401,5401-esp,Photographer (1990 > n/a),1990,,https://www.klickypedia.com/wp-content/uploads/2017/12/5401-100x65.jpg,https://www.klickypedia.com/sets/5401-esp-photographer/,V2
5401,5401v2,Photographer (1991 > 1992),1991,1992,https://www.klickypedia.com/wp-content/uploads/2017/12/5401v2-RPS-CP-100x65.jpg,https://www.klickypedia.com/sets/5401v2-photographer/,V3
5401,5401-ant,Photographer (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2017/12/playmobil-victorian-mansion_1_0cefcea955994740aa717053bc45d1-1-100x65.jpg,https://www.klickypedia.com/sets/5401-ant-photographer/,V4
5402,5402v1,Children With Pumpkin Cart (1989 > 1991),1989,1991,https://www.klickypedia.com/wp-content/uploads/setsimages/5402-100x65.jpg,https://www.klickypedia.com/sets/5402-children-with-pumpkin-cart/,V1
5402,5402v2,Children With Pumpkin Cart (1990 > 1993),1990,1993,https://www.klickypedia.com/wp-content/uploads/2018/12/5402v2-RPS-CP131-100x65.png,https://www.klickypedia.com/sets/5402v2-children-with-pumpkin-cart/,V2
5402,5402-ant,Children With Pumpkin Cart (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/12/ant-5402-RPS-hors-CP-100x65.png,https://www.klickypedia.com/sets/5402-ant-children-with-pumpkin-cart/,V3
5402,5402-esp,Children With Pumpkin Cart (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/12/esp-5402-RPS-hors-CP-100x65.png,https://www.klickypedia.com/sets/5402-esp-children-with-pumpkin-cart/,V4
5403,5403v1,Children With Stilts (1989 > 1992),1989,1992,https://www.klickypedia.com/wp-content/uploads/2018/12/5403v1-RP-CP126-100x65.png,https://www.klickypedia.com/sets/5403-children-with-stilts/,V1
5403,5403v2,Children With Stilts (1991 > 1993),1991,1993,https://www.klickypedia.com/wp-content/uploads/2018/12/5403v2-RPS-CP140-100x65.png,https://www.klickypedia.com/sets/5403v2-children-with-stilts/,V2
5403,5403-ant,Children With Stilts (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2015/07/5403antex-front-100x65.jpg,https://www.klickypedia.com/sets/5403-ant-2-children/,V3
5403,5403-esp,Children With Stilts (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2018/12/esp-5403-RPS-hors-CP-100x65.png,https://www.klickypedia.com/sets/5403-esp-children-with-stilts/,V4
5404,5404,Artist (1990 > 1993),1990,1993,https://www.klickypedia.com/wp-content/uploads/setsimages/5404-100x65.jpg,https://www.klickypedia.com/sets/5404-artist/,Version Unique
5405,5405,General and Attaché (1990 > 1992),1990,1992,https://www.klickypedia.com/wp-content/uploads/setsimages/5405-100x65.jpg,https://www.klickypedia.com/sets/5405-general-and-attachevictorian/,Version Unique
5406,5406,Mother With Children (1991 > 1995),1991,1995,https://www.klickypedia.com/wp-content/uploads/setsimages/5406-100x65.jpg,https://www.klickypedia.com/sets/5406-mother-with-children/,Version Unique
5407,5407,Washer Woman (1999 > 2001),1999,2001,https://www.klickypedia.com/wp-content/uploads/setsimages/5407-100x65.jpg,https://www.klickypedia.com/sets/5407-washer-woman/,Version Unique
5408,5408,Huntsman with Wolf (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5408-100x65.jpg,https://www.klickypedia.com/sets/5408-wolfsritter/,Version Unique
5409,5409,Knight with Weapon Stand (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5409-100x65.jpg,https://www.klickypedia.com/sets/5409-axtritter-mit-waffenstander/,Version Unique
5410,5410,Victorian lady with Pond (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5410-100x65.jpg,https://www.klickypedia.com/sets/5410-victorian-lady-with-pond/,Version Unique
5411,5411,Angel and Devil (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5411-100x65.jpg,https://www.klickypedia.com/sets/5411-engelchen-und-teufelchen/,Version Unique
5412,5412,Lumberjack (2016 > n/a),2016,,https://www.klickypedia.com/wp-content/uploads/setsimages/5412-100x65.jpg,https://www.klickypedia.com/sets/5412-holzhacker/,Version Unique
5413,5413,Pirate Attack with Cannon (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5413-100x65.jpg,https://www.klickypedia.com/sets/5413-pirate-attack-with-cannon/,Version Unique
5414,5414,Panda Researcher in the Bamboo Forest (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5414-100x65.jpg,https://www.klickypedia.com/sets/5414-panda-researcher-in-the-bamboo-forest/,Version Unique
5415,5415,Zoologist with Okapi and Gorillas (2012 > n/a),2012,,https://www.klickypedia.com/wp-content/uploads/setsimages/5415-100x65.jpg,https://www.klickypedia.com/sets/5415-zoologist-with-okapi-and-gorillas/,Version Unique
5416,5416,SUV with Tigers and Orangutans (2012 > n/a),2012,,https://www.klickypedia.com/wp-content/uploads/setsimages/5416-100x65.jpg,https://www.klickypedia.com/sets/5416-suv-with-tigers-and-orangutans/,Version Unique
5417,5417,Researcher with African savannah animals (2012 > n/a),2012,,https://www.klickypedia.com/wp-content/uploads/setsimages/5417-100x65.jpg,https://www.klickypedia.com/sets/5417-researcher-with-african-savannah-animals/,Version Unique
5418,5418,Take-along Stable (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5418-100x65.jpg,https://www.klickypedia.com/sets/5418-take-along-stable/,Version Unique
5419,5419,Take-along Princess Castle (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5419-100x65.jpg,https://www.klickypedia.com/sets/5419-take-along-princess-castle/,Version Unique
5420,5420,Take-along Dragon's Dungeon (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5420-100x65.jpg,https://www.klickypedia.com/sets/5420-take-along-dragons-dungeon/,Version Unique
5421,5421,Take-along Police Station (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5421-100x65.jpg,https://www.klickypedia.com/sets/5421-take-along-police-station/,Version Unique
5422,5422,Alpine Hut (2013 > 2016),2013,2016,https://www.klickypedia.com/wp-content/uploads/setsimages/5422-100x65.jpg,https://www.klickypedia.com/sets/5422-almhutte/,Version Unique
5423,5423,Rock Climbers with Mountain Animals (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5423-100x65.jpg,https://www.klickypedia.com/sets/5423-rock-climbers-with-mountain-animals/,Version Unique
5424,5424,Backpacker Family at Mountain Spring (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5424-100x65.jpg,https://www.klickypedia.com/sets/5424-backpacker-family-at-mountain-spring/,Version Unique
5425,5425,Alpine Festival Procession (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5425-100x65.jpg,https://www.klickypedia.com/sets/5425-almabtrieb/,Version Unique
5426,5426,Cable car (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5426-100x65.jpg,https://www.klickypedia.com/sets/5426-cable-car/,Version Unique
5427,5427,Mountain Rescue Truck (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5427-100x65.jpg,https://www.klickypedia.com/sets/5427-mountain-rescue-truck/,Version Unique
5428,5428,Mountain Rescue Helicopter (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5428-100x65.jpg,https://www.klickypedia.com/sets/5428-mountain-rescue-helicopter/,Version Unique
5429,5429,Mountain Rescue Quad (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5429-100x65.jpg,https://www.klickypedia.com/sets/5429-mountain-rescue-quad/,Version Unique
5430,5430,Mountain Rescuers with Stretcher (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5430-100x65.jpg,https://www.klickypedia.com/sets/5430-mountain-rescuers-with-stretcher/,Version Unique
5431,5431,Mountain Rescuer with Search Dog (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5431-100x65.jpg,https://www.klickypedia.com/sets/5431-mountain-rescuer-with-search-dog/,Version Unique
5432,5432,Camp Site (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5432-100x65.jpg,https://www.klickypedia.com/sets/5432-grosser-campingplatz/,Version Unique
5433,5433,Children's Pool with Whale Fountain (2012 > n/a),2012,,https://www.klickypedia.com/wp-content/uploads/setsimages/5433-100x65.jpg,https://www.klickypedia.com/sets/5433-erlebnisbad-mit-sprudel-wal/,Version Unique
5434,5434,Family Caravan (2012 > n/a),2012,,https://www.klickypedia.com/wp-content/uploads/setsimages/5434-100x65.jpg,https://www.klickypedia.com/sets/5434-familien-caravan/,V1
5434,5434-usa,Family Caravan (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/2019/01/usa-5434-RPS-hors-CP-100x65.png,https://www.klickypedia.com/sets/5434-usa-family-caravan/,V2
5435,5435,Family camping trip (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/setsimages/5435-100x65.jpg,https://www.klickypedia.com/sets/5435-familiencamping/,Version Unique
5436,5436,Family SUV (2013 > 2016),2013,2016,https://www.klickypedia.com/wp-content/uploads/setsimages/5436-100x65.jpg,https://www.klickypedia.com/sets/5436-familienauto/,Version Unique
5437,5437,Camping-Service (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5437-100x65.jpg,https://www.klickypedia.com/sets/5437-campingplatz-servicefahrzeug/,Version Unique
5438,5438,Biker at Camp Site (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5438-100x65.jpg,https://www.klickypedia.com/sets/5438-motorrad-camper/,Version Unique
5439,5439,Swimmers with Rubber Boat (2012 > 2016),2012,2016,https://www.klickypedia.com/wp-content/uploads/setsimages/5439-100x65.jpg,https://www.klickypedia.com/sets/5439-urlauber-mit-schlauchboot/,Version Unique
5440,5440,Food Fairy with Unicorn 'Morning Dew' (2014 > 2014),2014,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5440-100x65.jpg,https://www.klickypedia.com/sets/5440-food-fairy-with-unicorn-morning-dew/,Version Unique
5441,5441,Healer Fairy with Unicorn 'Sapphire Night' (2014 > 2014),2014,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5441-100x65.jpg,https://www.klickypedia.com/sets/5441-healer-fairy-with-unicorn-sapphire-night/,Version Unique
5442,5442,Flower Fairy with Unicorn 'Sun Beam' (2014 > 2014),2014,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5442-100x65.jpg,https://www.klickypedia.com/sets/5442-flower-fairy-with-unicorn-sun-beam/,Version Unique
5443,5443,Care Fairy with Unicorn 'Rose Red' (2014 > 2014),2014,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5443-100x65.jpg,https://www.klickypedia.com/sets/5443-care-fairy-with-unicorn-rose-red/,Version Unique
5444,5444,Fairy Island with Jewel Fountain (2013 > 2015),2013,2015,https://www.klickypedia.com/wp-content/uploads/setsimages/5444-100x65.jpg,https://www.klickypedia.com/sets/5444-insel/,Version Unique
5445,5445,Fairy Queens Ship (2013 > 2015),2013,2015,https://www.klickypedia.com/wp-content/uploads/setsimages/5445-100x65.jpg,https://www.klickypedia.com/sets/5445-prunkschiff-der-feenkoenigin/,Version Unique
5446,5446,Unicorn carriage with butterfly fairy (2013 > 2015),2013,2015,https://www.klickypedia.com/wp-content/uploads/setsimages/5446-100x65.jpg,https://www.klickypedia.com/sets/5446-einhornkutsche-mit-schmetterlingsfee/,Version Unique
5447,5447,Healing Fairy Elixia in Animal Forest (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5447-100x65.jpg,https://www.klickypedia.com/sets/5447-healing-fairy-elixia-in-animal-forest/,Version Unique
5448,5448,Forest Fairy Diana with Horse (2012 > 2014),2012,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5448-100x65.jpg,https://www.klickypedia.com/sets/5448-forest-fairy-diana-with-horse/,Version Unique
5449,5449,Forest Fairy Surya with Horse (2013 > 2015),2013,2015,https://www.klickypedia.com/wp-content/uploads/setsimages/5449-100x65.jpg,https://www.klickypedia.com/sets/5449-waldfee-surya-mit-abendrotpferd/,Version Unique
5450,5450,Fairy Aquarella in the Unicorn Meadow (2013 > 2015),2013,2015,https://www.klickypedia.com/wp-content/uploads/setsimages/5450-100x65.jpg,https://www.klickypedia.com/sets/5450-fee-aquarella-auf-der-einhorn-lichtung/,Version Unique
5451,5451,Music Fairy with Woodland Animals (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5451-100x65.jpg,https://www.klickypedia.com/sets/5451-harfenfee-beim-waldkonzert/,Version Unique
